report_index,pdf_name,report_dir,source_file,page_image,table_title,topic,metric_name,unit,values,evidence_text,reason
6,600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告.pdf,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\006_600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\006_600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告\unknown_metrics.csv,page_36.png,清洁能源使用数据表,,清洁能源使用占比,%,{'2024年': '23.62'},清洁能源使用占比 % 2024年 23.62,llm_no_match:该指标属于经营绩效或公司特色指标，不属于 Core ESG Schema。
6,600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告.pdf,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\006_600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\006_600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告\unknown_metrics.csv,page_37.png,分布式光伏相关数据,,分布式光伏装机容量,兆瓦,{'2024年': '9.76'},分布式光伏装机容量 兆瓦 2024年 9.76,llm_no_match:该指标属于经营绩效或公司特色指标，不属于 Core ESG Schema。
6,600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告.pdf,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\006_600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\006_600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告\unknown_metrics.csv,page_37.png,分布式光伏相关数据,,分布式光伏发电量,兆瓦时,{'2024年': '11290.93'},分布式光伏发电量 兆瓦时 2024年 11290.93,llm_no_match:该指标属于经营绩效或公司特色指标，不属于 Core ESG Schema。
6,600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告.pdf,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\006_600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\006_600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告\unknown_metrics.csv,page_37.png,分布式光伏相关数据,,分布式光伏使用量,兆瓦时,{'2024年': '6984.88'},分布式光伏使用量 兆瓦时 2024年 6984.88,llm_no_match:该指标属于经营绩效或公司特色指标，不属于 Core ESG Schema。
6,600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告.pdf,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\006_600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\006_600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告\unknown_metrics.csv,page_38.png,风险类型及应对措施表,,法规政策风险,,"{'风险表现及影响': '各部政府为应对气候变化, 不断出台更严格的环保法规和减排政策, 未来, 公司可能面临环保罚款、限产停产等风险。', '预计发生时间': '中、长期', '风险应对措施': '健全企业合规管理及风险管控体系, 提升运营效率, 强化合规经营。'}","法规政策风险 各部政府为应对气候变化, 不断出台更严格的环保法规和减排政策, 未来, 公司可能面临环保罚款、限产停产等风险。 中、长期 健全企业合规管理及风险管控体系, 提升运营效率, 强化合规经营。",llm_no_match:该指标属于经营绩效或公司特色指标，不属于 Core ESG Schema。
6,600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告.pdf,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\006_600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\006_600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告\unknown_metrics.csv,page_38.png,风险类型及应对措施表,,技术变革风险,,"{'风险表现及影响': '随着清洁能源、节能技术等快速发展, 若公司在未来5-8年不能及时跟进技术革新, 可能导致产品和服务落后, 失去市场竞争力。', '预计发生时间': '中、长期', '风险应对措施': '加大对低碳技术的研究投入, 改进生产工艺, 提高能源利用效率, 减少温室气体排放。如采用先进的生产设备和技术, 优化生产流程, 降低能源消耗和废物排放。'}","技术变革风险 随着清洁能源、节能技术等快速发展, 若公司在未来5-8年不能及时跟进技术革新, 可能导致产品和服务落后, 失去市场竞争力。 中、长期 加大对低碳技术的研究投入, 改进生产工艺, 提高能源利用效率, 减少温室气体排放。如采用先进的生产设备和技术, 优化生产流程, 降低能源消耗和废物排放。",llm_no_match:该指标属于经营绩效或公司特色指标，不属于 Core ESG Schema。
6,600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告.pdf,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\006_600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\006_600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告\unknown_metrics.csv,page_38.png,风险类型及应对措施表,,市场需求变化风险,,"{'风险表现及影响': '消费者对绿色环保产品的偏好日益增强, 未来, 公司若不能满足产品需求, 可能面临市场需求下降, 市场份额缩小的风险。', '预计发生时间': '中、长期', '风险应对措施': '开发和推广清洁、环保的产品, 满足市场对可持续发展的需求。加强品牌宣传, 提升消费者对环保产品的认知和接受度, 增强公司的市场竞争力。'}","市场需求变化风险 消费者对绿色环保产品的偏好日益增强, 未来, 公司若不能满足产品需求, 可能面临市场需求下降, 市场份额缩小的风险。 中、长期 开发和推广清洁、环保的产品, 满足市场对可持续发展的需求。加强品牌宣传, 提升消费者对环保产品的认知和接受度, 增强公司的市场竞争力。",llm_no_match:该指标属于经营绩效或公司特色指标，不属于 Core ESG Schema。
6,600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告.pdf,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\006_600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\006_600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告\unknown_metrics.csv,page_38.png,机遇类型及应对措施表,能源来源,,,"{'机遇描述': '从长期来看, 提升能源效率作为运营带来直接的成本节约, 并为限制全球碳排放做出贡献。', '潜在财务影响': '降低运营成本, 实现降本增效。', '应对措施': '采取措施来优化设备和流程, 减少能源浪费, 并推动员工参与节能减排行动。'}","能源来源 从长期来看, 提升能源效率作为运营带来直接的成本节约, 并为限制全球碳排放做出贡献。 降低运营成本, 实现降本增效。 采取措施来优化设备和流程, 减少能源浪费, 并推动员工参与节能减排行动。",llm_no_match:该指标属于经营绩效或公司特色指标，不属于 Core ESG Schema。
6,600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告.pdf,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\006_600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\006_600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告\unknown_metrics.csv,page_38.png,机遇类型及应对措施表,产品与服务,,,"{'机遇描述': '随着清洁能源、节能技术等快速发展, 若公司在未来5-8年不能及时跟进技术革新, 可能导致产品和服务落后, 失去市场竞争力。', '潜在财务影响': '通过满足客户对低排放产品与服务的需求从而增加公司营收。', '应对措施': '加快低转型设计, 积极参与低碳建设; 减少包装材料, 采用可降解材料。'}","产品与服务 随着清洁能源、节能技术等快速发展, 若公司在未来5-8年不能及时跟进技术革新, 可能导致产品和服务落后, 失去市场竞争力。 通过满足客户对低排放产品与服务的需求从而增加公司营收。 加快低转型设计, 积极参与低碳建设; 减少包装材料, 采用可降解材料。",llm_no_match:该指标属于经营绩效或公司特色指标，不属于 Core ESG Schema。
6,600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告.pdf,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\006_600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\006_600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告\unknown_metrics.csv,page_39.png,温室气体排放量,,温室气体排放强度,吨二氧化碳当量/万元营收,{'2024年': '0.0270'},温室气体排放强度 吨二氧化碳当量/万元营收 2024年 0.0270,llm_no_match:该指标属于经营绩效或公司特色指标，不属于 Core ESG Schema。
6,600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告.pdf,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\006_600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\006_600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告\unknown_metrics.csv,page_39.png,废水排放量,,化学需氧量,吨,{'2024年': '59.25'},化学需氧量 吨 2024年 59.25,llm_no_match:该指标属于经营绩效或公司特色指标，不属于 Core ESG Schema。
6,600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告.pdf,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\006_600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\006_600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告\unknown_metrics.csv,page_39.png,废水排放量,,氨氮,吨,{'2024年': '30.00'},氨氮 吨 2024年 30.00,llm_no_match:该指标属于经营绩效或公司特色指标，不属于 Core ESG Schema。
6,600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告.pdf,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\006_600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\006_600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告\unknown_metrics.csv,page_39.png,废水排放量,,废水排放强度,吨/万元营收,{'2024年': '0.508'},废水排放强度 吨/万元营收 2024年 0.508,llm_no_match:该指标属于经营绩效或公司特色指标，不属于 Core ESG Schema。
6,600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告.pdf,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\006_600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\006_600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告\unknown_metrics.csv,page_39.png,污水排放标准,,化学需氧量,吨,{'2024年': '2.27'},化学需氧量 吨 2024年 2.27,llm_no_match:该指标属于经营绩效或公司特色指标，不属于 Core ESG Schema。
6,600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告.pdf,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\006_600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\006_600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告\unknown_metrics.csv,page_39.png,污水排放标准,,氨氮,吨,{'2024年': '0.0317'},氨氮 吨 2024年 0.0317,llm_no_match:该指标属于经营绩效或公司特色指标，不属于 Core ESG Schema。
6,600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告.pdf,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\006_600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\006_600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告\unknown_metrics.csv,page_40.png,废气管理-2024年数据,,颗粒物,吨,{'2024年': '1.30'},颗粒物 吨 2024年 1.30,rejected_by_schema_validator:required_keyword_missing; original_reason=llm_match:颗粒物属于大气污染物的一种，与 Core ESG Schema 中 air_pollutant_emissions 的 aliases '颗粒物排放量' 完全匹配，单位为吨，符合该字段的单位示例。
6,600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告.pdf,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\006_600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\006_600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告\unknown_metrics.csv,page_40.png,废气管理-2024年数据,,二氧化硫,吨,{'2024年': '0.11'},二氧化硫 吨 2024年 0.11,rejected_by_schema_validator:required_keyword_missing; original_reason=llm_match:二氧化硫属于大气污染物排放量的一种，与 air_pollutant_emissions 的别名 '二氧化硫排放量' 完全匹配，单位为吨，符合定义。
6,600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告.pdf,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\006_600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\006_600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告\unknown_metrics.csv,page_40.png,废气管理-2024年数据,,氮氧化物,吨,{'2024年': '0.66'},氮氧化物 吨 2024年 0.66,rejected_by_schema_validator:required_keyword_missing; original_reason=llm_match:氮氧化物属于大气污染物排放量的一种，与 field_key 'air_pollutant_emissions' 的 aliases 中的 '氮氧化物排放量' 完全匹配，单位为吨，符合定义。
6,600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告.pdf,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\006_600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\006_600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告\unknown_metrics.csv,page_40.png,废气管理-2024年数据,,挥发性有机物,吨,{'2024年': '2.17'},挥发性有机物 吨 2024年 2.17,rejected_by_schema_validator:required_keyword_missing; original_reason=llm_match:挥发性有机物（VOCs）属于大气污染物排放量的一种，与 Core ESG Schema 中 air_pollutant_emissions 的别名 'VOCs排放量' 完全匹配。
6,600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告.pdf,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\006_600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\006_600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告\unknown_metrics.csv,page_40.png,废弃物业务管理-2024年数据,,一般固体废物,吨,{'2024年': '547.46'},一般固体废物 吨 2024年 547.46,rejected_by_schema_validator:required_keyword_missing; original_reason=llm_match:一般固体废物属于非危险废弃物，与 non_hazardous_waste 的别名 '一般固体废弃物' 完全匹配，单位为吨，符合定义。
6,600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告.pdf,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\006_600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\006_600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告\unknown_metrics.csv,page_40.png,废弃物业务管理-2024年数据,,一般废物产生强度,吨/万元营收,{'2024年': '0.001'},一般废物产生强度 吨/万元营收 2024年 0.001,llm_no_match:该指标属于经营绩效或公司特色指标，不属于 Core ESG Schema。
6,600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告.pdf,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\006_600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\006_600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告\unknown_metrics.csv,page_40.png,废弃物业务管理-2024年数据,,危废废物产生强度,吨/万元营收,{'2024年': '0.0007'},危废废物产生强度 吨/万元营收 2024年 0.0007,rejected_by_schema_validator:required_keyword_missing; original_reason=heuristic_hazardous_waste
6,600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告.pdf,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\006_600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\006_600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告\unknown_metrics.csv,page_41.png,环保培训绩效表,环保培训,开展环保培训次数,次,{'2024年': '4'},环保培训 开展环保培训次数 次 2024年 4,llm_no_match:该指标属于经营绩效或公司特色指标，不属于 Core ESG Schema。
6,600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告.pdf,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\006_600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\006_600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告\unknown_metrics.csv,page_41.png,环保培训绩效表,环保培训,参与人次,人次,{'2024年': '1310'},环保培训 参与人次 人次 2024年 1310,llm_no_match:该指标属于环保培训参与人次，Core ESG Schema 中虽有培训相关字段，但仅限于员工培训或反腐败培训，未包含环保专项培训，且无对应 field_key。
6,600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告.pdf,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\006_600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\006_600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告\unknown_metrics.csv,page_41.png,环保培训绩效表,环保培训,人均培训时长,小时,{'2024年': '2'},环保培训 人均培训时长 小时 2024年 2,rejected_by_schema_validator:field_not_in_core_schema; original_reason=heuristic_training_hours_per_employee
6,600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告.pdf,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\006_600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\006_600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告\unknown_metrics.csv,page_41.png,环保培训绩效表,环保培训,环保总投入,万元,{'2024年': '149.47'},环保培训 环保总投入 万元 2024年 149.47,rejected_by_schema_validator:required_keyword_missing; original_reason=llm_match:环保总投入与环保投入金额（environmental_investment）语义一致，单位为万元，符合其别名和单位示例。
6,600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告.pdf,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\006_600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\006_600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告\unknown_metrics.csv,page_63_left.png,反商业贿赂及反腐败报告期内数据,,签订党风廉政主体责任和监督责任书,份,{'2024年': '36'},签订党风廉政主体责任和监督责任书 份 2024年 36,llm_no_match:该指标属于党建活动内容，不属于 Core ESG Schema。
6,600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告.pdf,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\006_600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\006_600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告\unknown_metrics.csv,page_63_left.png,反商业贿赂及反腐败报告期内数据,,签订“一岗双责”责任书,份,{'2024年': '9'},签订“一岗双责”责任书 份 2024年 9,llm_no_match:该指标属于党建活动内容，不属于 Core ESG Schema。
6,600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告.pdf,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\006_600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\006_600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告\unknown_metrics.csv,page_65.png,关键绩效-经济绩效,,资产总额,亿元,"{'2023年': '155.90', '2024年': '155.26'}",资产总额 亿元 155.90 155.26,business_performance_not_core_esg
6,600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告.pdf,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\006_600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\006_600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告\unknown_metrics.csv,page_65.png,关键绩效-经济绩效,,营业收入,亿元,"{'2023年': '103.12', '2024年': '100.21'}",营业收入 亿元 103.12 100.21,business_performance_not_core_esg
6,600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告.pdf,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\006_600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\006_600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告\unknown_metrics.csv,page_65.png,关键绩效-经济绩效,,所有者权益,亿元,"{'2023年': '77.20', '2024年': '79.83'}",所有者权益 亿元 77.20 79.83,llm_no_match:该指标属于经营绩效或公司特色指标，不属于 Core ESG Schema。
6,600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告.pdf,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\006_600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\006_600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告\unknown_metrics.csv,page_65.png,关键绩效-经济绩效,,利润总额,亿元,"{'2023年': '7.39', '2024年': '7.96'}",利润总额 亿元 7.39 7.96,business_performance_not_core_esg
6,600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告.pdf,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\006_600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\006_600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告\unknown_metrics.csv,page_65.png,关键绩效-科创绩效,,研发投入比上年同期增长,%,"{'2023年': '10.49', '2024年': '-1.64'}",研发投入比上年同期增长 % 10.49 -1.64,rejected_by_schema_validator:unit_type_mismatch:money; original_reason=alias_match:研发投入
6,600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告.pdf,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\006_600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\006_600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告\unknown_metrics.csv,page_65.png,关键绩效-科创绩效,,研发投入总额占营业收入比例,%,"{'2023年': '4.43', '2024年': '4.35'}",研发投入总额占营业收入比例 % 4.43 4.35,business_performance_not_core_esg
6,600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告.pdf,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\006_600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\006_600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告\unknown_metrics.csv,page_65.png,关键绩效-科创绩效,,研发人员占员工总人数的比例,%,"{'2023年': '13.8', '2024年': '13.73'}",研发人员占员工总人数的比例 % 13.8 13.73,rejected_by_schema_validator:unit_type_mismatch:person_count; original_reason=heuristic_total_employees
6,600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告.pdf,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\006_600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\006_600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告\unknown_metrics.csv,page_65.png,关键绩效-科创绩效,,技术创新项目,项,"{'2023年': '384', '2024年': '130'}",技术创新项目 项 384 130,llm_no_match:该指标属于经营绩效或公司特色指标，不属于 Core ESG Schema。
6,600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告.pdf,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\006_600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\006_600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告\unknown_metrics.csv,page_65.png,关键绩效-科创绩效,,累计有效专利,项,"{'2023年': '2390', '2024年': '2436'}",累计有效专利 项 2390 2436,llm_no_match:该指标属于经营绩效或公司特色指标，不属于 Core ESG Schema。
6,600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告.pdf,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\006_600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\006_600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告\unknown_metrics.csv,page_65.png,关键绩效-科创绩效,,累计专利授权数,项,"{'2023年': '3580', '2024年': '3778'}",累计专利授权数 项 3580 3778,llm_no_match:该指标属于经营绩效或公司特色指标，不属于 Core ESG Schema。
6,600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告.pdf,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\006_600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\006_600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告\unknown_metrics.csv,page_65.png,关键绩效-科创绩效,,累计发明专利授权数,项,"{'2023年': '310', '2024年': '220'}",累计发明专利授权数 项 310 220,llm_no_match:该指标属于经营绩效或公司特色指标，不属于 Core ESG Schema。
6,600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告.pdf,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\006_600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\006_600587_新华医疗_2024_新华医疗：新华医疗2024年度ESG报告\unknown_metrics.csv,page_65.png,关键绩效-科创绩效,,累计发明专利授权数,项,"{'2023年': '285', '2024年': '283'}",累计发明专利授权数 项 285 283,llm_no_match:该指标属于经营绩效或公司特色指标，不属于 Core ESG Schema。
